song_id,genre
Naughty-by-Nature/Hip-Hop-Hooray,east coast hip hop
Kordhell/Murder-in-My-Mind,drift phonk
Chris-Rock/Champagne,non-music
Chris-Rock/Champagne,hip hop
Chris-Rock/Champagne,comedy
Chris-Rock/Champagne,standup comedy
Chris-Rock/Champagne,humor
Meek-Mill/Cold-Hearted,hip hop
Meek-Mill/Cold-Hearted,east coast hip hop
Travis-Scott/HYAENA,experimental hip hop
Travis-Scott/HYAENA,english
Travis-Scott/HYAENA,pop rap
Travis-Scott/HYAENA,hip hop
Jamie-xx/Gosh,house
Jamie-xx/Gosh,deep house
Jamie-xx/Gosh,electronic
Jamie-xx/Gosh,future garage
The-Wiseguys/Search%27s-End,rock and indie
The-Wiseguys/Search%27s-End,big beat
The-Wiseguys/Search%27s-End,breakbeat
Far-East-Movement/Rocketeer,hip hop
Far-East-Movement/Rocketeer,dance-pop
Far-East-Movement/Rocketeer,electropop
Far-East-Movement/Rocketeer,electro house
Big-Pun/You-Came-Up,hip hop
Big-Pun/You-Came-Up,thug rap
Big-Pun/You-Came-Up,east coast hip hop
Big-Pun/You-Came-Up,rap hip-hop r b
Big-Pun/You-Came-Up,rap
Mac-Dre/Let%27s-All-Get-Down,gangsta rap
Mac-Dre/Let%27s-All-Get-Down,hip hop
Mac-Dre/Let%27s-All-Get-Down,west coast hip hop
Mac-Dre/Let%27s-All-Get-Down,hyphy
Bushido/AMG,hip hop
Bushido/AMG,hip-hop
Bushido/AMG,gangsta rap
Nightcrawlers/Push-the-Feeling-On,euro house
Nightcrawlers/Push-the-Feeling-On,house
Nightcrawlers/Push-the-Feeling-On,british
Nightcrawlers/Push-the-Feeling-On,electronic
Kanye-West/Lost-in-the-World,rap
Wiz-Khalifa/Name-on-a-Cloud,hip hop
Wiz-Khalifa/Name-on-a-Cloud,pop rap
Malcolm-McLaren/She%27s-Looking-Like-a-Hobo,dance-pop
Malcolm-McLaren/She%27s-Looking-Like-a-Hobo,electro
Malcolm-McLaren/She%27s-Looking-Like-a-Hobo,east coast hip hop
Malcolm-McLaren/She%27s-Looking-Like-a-Hobo,classical crossover
Eminem/Hail-Mary,hip hop
Eminem/Hail-Mary,battle rap
M%C3%BDa/Fallen,soul
Lupe-Fiasco/The-Show-Goes-On,alternative hip hop
Lupe-Fiasco/The-Show-Goes-On,conscious hip hop
Lupe-Fiasco/The-Show-Goes-On,hip hop
Lupe-Fiasco/The-Show-Goes-On,abstract hip hop
Big-Sean/Dance-(Ass),hip hop
Big-Sean/Dance-(Ass),r&b
Big-Sean/Dance-(Ass),pop rap
Big-Sean/Dance-(Ass),detroit hip hop
Linkin-Park/The-Emptiness-Machine,alt rock
Linkin-Park/The-Emptiness-Machine,alternative rock
Linkin-Park/The-Emptiness-Machine,american
Linkin-Park/The-Emptiness-Machine,alternative metal
The-Roots/Clock-With-No-Hands,alternative hip hop
The-Roots/Clock-With-No-Hands,alternative rap
The-Roots/Clock-With-No-Hands,hip hop
The-Roots/Clock-With-No-Hands,conscious
The-Roots/Clock-With-No-Hands,jazz rap
The-Roots/Clock-With-No-Hands,rap
The-Roots/Clock-With-No-Hands,conscious hip hop
The-Roots/Clock-With-No-Hands,hardcore rap
Trey-Songz/Right-Above-It,hip hop
Trey-Songz/Right-Above-It,contemporary r&b
Trey-Songz/Right-Above-It,east coast hip hop
Trey-Songz/Right-Above-It,pop rap
Trey-Songz/Right-Above-It,electropop
Black-Eyed-Peas/VIDA-LOCA,latin
Black-Eyed-Peas/VIDA-LOCA,trap
Black-Eyed-Peas/VIDA-LOCA,hip hop
Black-Eyed-Peas/VIDA-LOCA,reggaeton
Black-Eyed-Peas/VIDA-LOCA,pop rap
Black-Eyed-Peas/VIDA-LOCA,ratchet music
Black-Eyed-Peas/VIDA-LOCA,pop
Black-Eyed-Peas/VIDA-LOCA,dance-pop
Black-Eyed-Peas/VIDA-LOCA,latin urban
Black-Eyed-Peas/VIDA-LOCA,electronic
Keri-Hilson/Pretty-Girl-Rock-(Remix),contemporary r&b
Keri-Hilson/Pretty-Girl-Rock-(Remix),electro
Keri-Hilson/Pretty-Girl-Rock-(Remix),anti vax
Keri-Hilson/Pretty-Girl-Rock-(Remix),conscious hip hop
Keri-Hilson/Pretty-Girl-Rock-(Remix),electropop
Keri-Hilson/Pretty-Girl-Rock-(Remix),chipmunk soul
Keri-Hilson/Pretty-Girl-Rock-(Remix),christian hip hop
Bryson-Tiller/502-Come-Up,trap
Bryson-Tiller/502-Come-Up,contemporary r&b
DJ-Jazzy-Jeff-%26-the-Fresh-Prince/Summertime,hip hop
DJ-Jazzy-Jeff-%26-the-Fresh-Prince/Summertime,jazz hop
1995/La-Source,hip hop
1995/La-Source,rap
Jay-Z/Kingdom-Come,hip hop
Jay-Z/Kingdom-Come,east coast rap;hardcore rap;pop-rap;rap
Jay-Z/Kingdom-Come,hip hop rap
"Renard/You-Got-Curves,-She-Got-Curves",furry
"Renard/You-Got-Curves,-She-Got-Curves",juke
"Renard/You-Got-Curves,-She-Got-Curves",ghettotech
Jennifer-Lopez/Jenny-From-the-Block,dance
Jennifer-Lopez/Jenny-From-the-Block,dance-pop
Jennifer-Lopez/Jenny-From-the-Block,contemporary r&b
Jennifer-Lopez/Jenny-From-the-Block,electro house
Kanye-West/So-Appalled,producer
Kanye-West/So-Appalled,hip hop
Kanye-West/So-Appalled,hardcore hip hop
Kanye-West/So-Appalled,boom bap
Kanye-West/So-Appalled,east coast hip hop
Kanye-West/So-Appalled,grammy winner
Kanye-West/So-Appalled,gangsta rap
Kanye-West/So-Appalled,conscious hip hop
Kanye-West/So-Appalled,electropop
Kanye-West/So-Appalled,chipmunk soul
Kanye-West/So-Appalled,christian hip hop
Tech-N9ne/Dysfunctional,alternative rap
Tech-N9ne/Dysfunctional,hardcore rap
Tech-N9ne/Dysfunctional,rap
Tech-N9ne/Dysfunctional,underground rap
Gang-Starr/Now-You%27re-Mine,hip hop
Gang-Starr/Now-You%27re-Mine,instrumental
Gang-Starr/Now-You%27re-Mine,rap
Bmacthequeen/B.B.H.,hip hop
Bmacthequeen/B.B.H.,west coast hip hop
Jedi-Mind-Tricks/I-Who-Have-Nothing,hip hop
Jedi-Mind-Tricks/I-Who-Have-Nothing,conscious hip hop
Jedi-Mind-Tricks/I-Who-Have-Nothing,underground hip hop
Jedi-Mind-Tricks/I-Who-Have-Nothing,rap
Rusko/Hammertime,electronic
Dev/In-My-Trunk,dance
Dev/In-My-Trunk,electropop
Dev/In-My-Trunk,house
Dev/In-My-Trunk,hip hop
Michael-Jackson/Can%27t-Let-Her-Get-Away,dance-pop
Michael-Jackson/Can%27t-Let-Her-Get-Away,boogie
Michael-Jackson/Can%27t-Let-Her-Get-Away,contemporary r&b
Michael-Jackson/Can%27t-Let-Her-Get-Away,american
Vanilla-Ice/Ice-Ice-Baby-vs.-U-Can%27t-Touch-This,hip hop
Vanilla-Ice/Ice-Ice-Baby-vs.-U-Can%27t-Touch-This,pop rap
Vanilla-Ice/Ice-Ice-Baby-vs.-U-Can%27t-Touch-This,nu metal
Vanilla-Ice/Ice-Ice-Baby-vs.-U-Can%27t-Touch-This,hardcore hip hop
Gay-Aunt-Jane/Pull-the-Trigger-Piglet,experimental
Gay-Aunt-Jane/Pull-the-Trigger-Piglet,breakcore
Gay-Aunt-Jane/Pull-the-Trigger-Piglet,electronic
Gay-Aunt-Jane/Pull-the-Trigger-Piglet,breakbeat
Samantha-Marq/I-Like-to-Party,dance
Samantha-Marq/I-Like-to-Party,electropop
Samantha-Marq/I-Like-to-Party,house
Samantha-Marq/I-Like-to-Party,hip hop
Madvillain/Money-Folder,alternative hip hop
Madvillain/Money-Folder,experimental hip hop
Madvillain/Money-Folder,hip hop
Madvillain/Money-Folder,abstract hip hop
Cypress-Hill/Spark-Another-Owl,gangsta rap
Cypress-Hill/Spark-Another-Owl,alternative rap
Cypress-Hill/Spark-Another-Owl,chicano rap
Cypress-Hill/Spark-Another-Owl,boom bap
Eminem/We-Made-You,hip hop
Eminem/We-Made-You,detroit hip-hop
Eminem/We-Made-You,hip-hop
Total/No-One-Else,hip hop
Total/No-One-Else,pop rap
Total/No-One-Else,soul
Total/No-One-Else,r&b
Viktor-Vaughn/Vaudeville-Villain,hip hop
Viktor-Vaughn/Vaudeville-Villain,underground hip hop
Viktor-Vaughn/Vaudeville-Villain,rap
2NE1/Can%27t-Nobody,hip hop
2NE1/Can%27t-Nobody,dance-pop
2NE1/Can%27t-Nobody,2nd gen k-pop
2NE1/Can%27t-Nobody,girl group
Ta1lsd0ll/Ta1lsd016,dariacore
Run-the-Jewels/Get-It,hip hop
Run-the-Jewels/Get-It,conscious hip hop
Run-the-Jewels/Get-It,experimental hip hop
Run-the-Jewels/Get-It,hardcore hip hop
Charles-Wright-%26-the-Watts-103rd-Street-Rhythm-Band/What-Can-You-Bring-Me%3F,funk
U2/Volcano,pop rock
U2/Volcano,album rock
U2/Volcano,adult alternative rock
U2/Volcano,pop
U2/Volcano,alternative rock
U2/Volcano,rock
U2/Volcano,soft rock
Burzum/Dunkelheit,ambient black metal
Burzum/Dunkelheit,atmospheric black metal
Burzum/Dunkelheit,black ambient
Burzum/Dunkelheit,black metal
Commodores/The-Assembly-Line,funk
Commodores/The-Assembly-Line,pop soul
Commodores/The-Assembly-Line,adult contemporary
Commodores/The-Assembly-Line,disco
MC-V.V/GRINDSET-DOS-MALVADO,trap
MC-V.V/GRINDSET-DOS-MALVADO,comedy
MC-V.V/GRINDSET-DOS-MALVADO,rap
MC-V.V/GRINDSET-DOS-MALVADO,shittrap
Justin-Bieber/Somebody-to-Love,ballad
Justin-Bieber/Somebody-to-Love,teen pop
Justin-Bieber/Somebody-to-Love,covered by glee
Justin-Bieber/Somebody-to-Love,pop/rock
Justin-Bieber/Somebody-to-Love,hip hop
Justin-Bieber/Somebody-to-Love,contemporary r&b
Justin-Bieber/Somebody-to-Love,pop
Justin-Bieber/Somebody-to-Love,dance-pop
Titus-Jones/Dance-Alarm,mashup
Mos-Def/Love,hip hop
Mos-Def/Love,underground hip hop
Mos-Def/Love,conscious
Mos-Def/Love,rap
Mos-Def/Love,conscious hip hop
Mos-Def/Love,rap hip hop
Fivio-Foreign/Paris-to-Tokyo,english
Fivio-Foreign/Paris-to-Tokyo,emo rap
Fivio-Foreign/Paris-to-Tokyo,hip hop
Fivio-Foreign/Paris-to-Tokyo,drill
Fivio-Foreign/Paris-to-Tokyo,east coast hip hop
Fivio-Foreign/Paris-to-Tokyo,pop rap
Curren$y/Jets,alternative hip hop
Curren$y/Jets,dirty south
Curren$y/Jets,hip hop
Curren$y/Jets,gangsta rap
Isaac-Hayes/Hyperbolicsyllabicsesquedalymistic,r&b
Isaac-Hayes/Hyperbolicsyllabicsesquedalymistic,soul
Isaac-Hayes/Hyperbolicsyllabicsesquedalymistic,contemporary r&b
Isaac-Hayes/Hyperbolicsyllabicsesquedalymistic,disco
The-Quick-Brown-Fox/Shut-Down-Everything,speedcore
The-Quick-Brown-Fox/Shut-Down-Everything,furry
Melvin-Bliss/Synthetic-Substitution,soul
Stevie-Wonder/Living-for-the-City,funk
Stevie-Wonder/Living-for-the-City,grammy winner
Stevie-Wonder/Living-for-the-City,contemporary r&b
Stevie-Wonder/Living-for-the-City,film soundtrack
James-Brown/Get-on-the-Good-Foot,blues
James-Brown/Get-on-the-Good-Foot,christmas music
James-Brown/Get-on-the-Good-Foot,disco
James-Brown/Get-on-the-Good-Foot,film soundtrack
Kanye-West/No-More-Parties-in-L.A.,alternative hip hop
Kanye-West/No-More-Parties-in-L.A.,hardcore hip hop
Kanye-West/No-More-Parties-in-L.A.,hip hop
Kanye-West/No-More-Parties-in-L.A.,conscious hip hop
Kanye-West/No-More-Parties-in-L.A.,electropop
Kanye-West/No-More-Parties-in-L.A.,chipmunk soul
Kanye-West/No-More-Parties-in-L.A.,christian hip hop
Public-Domain/Operation-Blade-(Bass-in-the-Place...),trance
Public-Domain/Operation-Blade-(Bass-in-the-Place...),pop and chart
MISOGI/PEACHES,experimental
MISOGI/PEACHES,hyperpop
MISOGI/PEACHES,!hyperfocus
Pusha-T/New-God-Flow,hardcore hip hop
Pusha-T/New-God-Flow,boom bap
Pusha-T/New-God-Flow,east coast hip hop
Pusha-T/New-God-Flow,gangsta rap
Pusha-T/New-God-Flow,conscious hip hop
Pusha-T/New-God-Flow,electropop
Pusha-T/New-God-Flow,chipmunk soul
Pusha-T/New-God-Flow,christian hip hop
Lil-B/Base-for-Your-Face,cloud rap
Lil-B/Base-for-Your-Face,hip hop
Lil-B/Base-for-Your-Face,hip-hop
Lil-B/Base-for-Your-Face,rap
Lil-B/Base-for-Your-Face,west coast hip hop
Lil-B/Base-for-Your-Face,rapper
The-Isley-Brothers/Make-Me-Say-It-Again-Girl-(Part-1-%26-2),funk
The-Isley-Brothers/Make-Me-Say-It-Again-Girl-(Part-1-%26-2),progressive soul
The-Isley-Brothers/Make-Me-Say-It-Again-Girl-(Part-1-%26-2),r&b
The-Isley-Brothers/Make-Me-Say-It-Again-Girl-(Part-1-%26-2),funk rock
Michael-Jackson/The-Way-You-Make-Me-Feel,dance-pop
Michael-Jackson/The-Way-You-Make-Me-Feel,boogie
Michael-Jackson/The-Way-You-Make-Me-Feel,contemporary r&b
Michael-Jackson/The-Way-You-Make-Me-Feel,american
Bonez-MC/500-PS,euro house
Bonez-MC/500-PS,pop rap
Bonez-MC/500-PS,pop
Gang-Starr/Take-It-Personal,hip hop
Gang-Starr/Take-It-Personal,boom bap
Gang-Starr/Take-It-Personal,east coast hip hop
Scooter/Never-Slow-Down,hard house
Scooter/Never-Slow-Down,dance
Scooter/Never-Slow-Down,trance
Scooter/Never-Slow-Down,hard trance
Scooter/Never-Slow-Down,eurodance
Scooter/Never-Slow-Down,rave
Scooter/Never-Slow-Down,electronic
Scooter/Never-Slow-Down,downtempo
Manu-Dibango/Soul-Makossa,funk
Manu-Dibango/Soul-Makossa,jazz-funk
Manu-Dibango/Soul-Makossa,afrobeat
Manu-Dibango/Soul-Makossa,soul
Sonny-Black/Badewiese,rap
Deodato/Moonlight-Serenade,jazz
Funkadelic/Maggot-Brain,funk
Funkadelic/Maggot-Brain,p-funk
Funkadelic/Maggot-Brain,psychedelic funk
Funkadelic/Maggot-Brain,funk rock
Kool-%26-the-Gang/Summer-Madness,funk
Kool-%26-the-Gang/Summer-Madness,soul
Kool-%26-the-Gang/Summer-Madness,r&b
Jamestown/I-Believe,boogie
Jamestown/I-Believe,metal
Jamestown/I-Believe,classic pop and rock
Jamestown/I-Believe,electro
Jamestown/I-Believe,disco
Jamestown/I-Believe,background vocalist
Sylvia-Striplin/You-Can%27t-Turn-Me-Away,soul
Mountain/Long-Red,rock
Mountain/Long-Red,psychedelic rock
Scooter/Dreams,english
Scooter/Dreams,european
Scooter/Dreams,electronic
Scooter/Dreams,eurodance
Gil-Scott-Heron/Comment-%231,jazz
Gil-Scott-Heron/Comment-%231,spoken word
Gil-Scott-Heron/Comment-%231,non-music
Gil-Scott-Heron/Comment-%231,vocal jazz
Gil-Scott-Heron/Comment-%231,r&b
Gil-Scott-Heron/Comment-%231,soul
Gil-Scott-Heron/Comment-%231,jazz-funk
Gil-Scott-Heron/Comment-%231,contemporary jazz
Bushido/Bei-Nacht,hip hop
Lighthouse/Love-of-a-Woman,jazz rock
Lighthouse/Love-of-a-Woman,pop rock
Lighthouse/Love-of-a-Woman,aln-sh
Lighthouse/Love-of-a-Woman,rock
Gentle-Giant/Proclamation,prog rock
Gentle-Giant/Proclamation,rock/pop
Gentle-Giant/Proclamation,progressive rock
Gentle-Giant/Proclamation,rock
Gentle-Giant/Proclamation,art rock
Big-L/Put-It-On,death by murder
Big-L/Put-It-On,hip hop
Big-L/Put-It-On,east coast hip hop
Big-L/Put-It-On,gangsta rap
Makaveli/Against-All-Odds,g-funk
Makaveli/Against-All-Odds,hardcore hip hop
Makaveli/Against-All-Odds,hip hop
Makaveli/Against-All-Odds,west coast rap
Makaveli/Against-All-Odds,rap
Makaveli/Against-All-Odds,gangsta rap
Makaveli/Against-All-Odds,hardcore rap
Kendrick-Lamar/Black-Boy-Fly,hip hop
Kendrick-Lamar/Black-Boy-Fly,rap
Kendrick-Lamar/Black-Boy-Fly,west coast hip hop
Marco-Polo/Time-and-Place,hip hop
Bon-Iver/Woods,folk
Bon-Iver/Woods,ambient pop
Bon-Iver/Woods,contemporary folk
Bon-Iver/Woods,art pop
Bushido/Vom-Bordstein-Bis-Zur-Skyline,deutschrap
Bushido/Vom-Bordstein-Bis-Zur-Skyline,german
Bushido/Vom-Bordstein-Bis-Zur-Skyline,berlin
Bushido/Vom-Bordstein-Bis-Zur-Skyline,bonn
Chronicle-Grime/Career-Cats-Get-Tiger-Suits,soundtrack
Nas/Made-You-Look,conscious hip hop
Nas/Made-You-Look,boom bap
Nas/Made-You-Look,east coast hip hop
Nas/Made-You-Look,hardcore hip hop
Sonny-Black/Cordon-Sport-Massenmord,hip hop
Fatman-Scoop/Be-Faithful,hip hop
Ja-Rule/Put-It-on-Me,gangsta rap
Ja-Rule/Put-It-on-Me,hip hop
Ja-Rule/Put-It-on-Me,east coast hip hop
Ja-Rule/Put-It-on-Me,hardcore hip hop
Manfred-Mann%27s-Earth-Band/You-Are-I-Am,pop/rock
Manfred-Mann%27s-Earth-Band/You-Are-I-Am,progressive rock
Manfred-Mann%27s-Earth-Band/You-Are-I-Am,pop
Manfred-Mann%27s-Earth-Band/You-Are-I-Am,pop rock
Manfred-Mann%27s-Earth-Band/You-Are-I-Am,rock
Jay-Z/Moment-of-Clarity,chipmunk soul
Jay-Z/Moment-of-Clarity,grammy winner
Jay-Z/Moment-of-Clarity,boom bap
Jay-Z/Moment-of-Clarity,east coast hip hop
KRS-One/Sound-of-Da-Police,conscious hip hop
KRS-One/Sound-of-Da-Police,boom bap
KRS-One/Sound-of-Da-Police,east coast hip hop
KRS-One/Sound-of-Da-Police,hardcore hip hop
August-Alsina/Hip-Hop,hip hop
August-Alsina/Hip-Hop,hip hop soul
August-Alsina/Hip-Hop,contemporary r&b
Ja-Rule/Loose-Change,gangsta rap
Ja-Rule/Loose-Change,hip hop
Ja-Rule/Loose-Change,east coast hip hop
Ja-Rule/Loose-Change,hardcore hip hop
Jay-Z/Can%27t-Knock-the-Hustle,boom bap
Jay-Z/Can%27t-Knock-the-Hustle,adult contemporary
Jay-Z/Can%27t-Knock-the-Hustle,2008 universal fire victim
Jay-Z/Can%27t-Knock-the-Hustle,east coast hip hop
Jay-Z/Can%27t-Knock-the-Hustle,contemporary r&b
Jay-Z/Can%27t-Knock-the-Hustle,grammy winner
Jay-Z/Can%27t-Knock-the-Hustle,chipmunk soul
Jay-Z/Can%27t-Knock-the-Hustle,90s r&b
Big-L/MVP,death by murder
Big-L/MVP,hip hop
Big-L/MVP,east coast hip hop
DJ-Premier/Original-Rep-Re-Sent,hip hop
DJ-Premier/Original-Rep-Re-Sent,instrumental
Manix/Special-Request,rock and indie
Manix/Special-Request,breakbeat hardcore
Manix/Special-Request,rave
Manix/Special-Request,jungle
Brother-Ali/Letter-From-the-Government,hip hop
Brother-Ali/Letter-From-the-Government,alternative hip hop
Brother-Ali/Letter-From-the-Government,underground hip hop
Brother-Ali/Letter-From-the-Government,rap
Bert-Kaempfert-%26-His-Orchestra/Something,easy listening
Bert-Kaempfert-%26-His-Orchestra/Something,something bert kaempfert
Gambi/H%C3%A9-Oh,trap
Gambi/H%C3%A9-Oh,hip-hop
Gambi/H%C3%A9-Oh,rap
Masta-Killa/Intro,hip hop
DJ-Jazzy-Jeff-%26-the-Fresh-Prince/I%27m-Looking-for-the-One-(To-Be-With-Me),hip hop
DJ-Jazzy-Jeff-%26-the-Fresh-Prince/I%27m-Looking-for-the-One-(To-Be-With-Me),jazz hop
Aphex-Twin/Avril-14th,acid breaks
Aphex-Twin/Avril-14th,ambient techno
Aphex-Twin/Avril-14th,acid techno
Aphex-Twin/Avril-14th,ambient
Pete-Rock/Verbal-Murder-2,alternative hip hop
Pete-Rock/Verbal-Murder-2,hardcore hip hop
Pete-Rock/Verbal-Murder-2,hip hop
Pete-Rock/Verbal-Murder-2,boom bap
Pete-Rock/Verbal-Murder-2,east coast hip hop
Pete-Rock/Verbal-Murder-2,gangsta rap
Pete-Rock/Verbal-Murder-2,conscious hip hop
Pete-Rock/Verbal-Murder-2,chipmunk soul
The-Notorious-B.I.G./Dead-Wrong,midwestern rap
Westside-Gunn/FUKK-(Stan-Smiths),gangsta rap
Westside-Gunn/FUKK-(Stan-Smiths),drumless hip hop
Westside-Gunn/FUKK-(Stan-Smiths),boom bap
Westside-Gunn/FUKK-(Stan-Smiths),east coast hip hop
The-Pharcyde/Officer,alternative hip hop
The-Pharcyde/Officer,hip hop
The-Pharcyde/Officer,west coast hip hop
Hellcom/Freestyler,hardvapour
Hellcom/Freestyler,idm
KRS-One/Hip-Hop-vs.-Rap,conscious hip hop
KRS-One/Hip-Hop-vs.-Rap,boom bap
KRS-One/Hip-Hop-vs.-Rap,east coast hip hop
KRS-One/Hip-Hop-vs.-Rap,hardcore hip hop
Common/I-Used-to-Love-H.E.R.,alternative hip hop
Common/I-Used-to-Love-H.E.R.,chipmunk soul
Common/I-Used-to-Love-H.E.R.,boom bap
Common/I-Used-to-Love-H.E.R.,conscious hip hop
Lootpack/Psyche-Move,hip hop
Lootpack/Psyche-Move,underground hip hop
Lootpack/Psyche-Move,rap
Naughty-by-Nature/Everything%27s-Gonna-Be-Alright-(Ghetto-Bastard),hip hop
Naughty-by-Nature/Everything%27s-Gonna-Be-Alright-(Ghetto-Bastard),boom bap
Naughty-by-Nature/Everything%27s-Gonna-Be-Alright-(Ghetto-Bastard),east coast hip hop
Stetsasonic/Faye,hip hop
Stetsasonic/Faye,conscious hip hop
Stetsasonic/Faye,boom bap
Ludacris/Southern-Gangsta,southern rap
Ludacris/Southern-Gangsta,hip hop
Ludacris/Southern-Gangsta,electronica
Ludacris/Southern-Gangsta,hardcore rap
Ludacris/Southern-Gangsta,southern hip hop
Ludacris/Southern-Gangsta,rap
Ludacris/Southern-Gangsta,dirty south
Krizz-Kaliko/Wannabe,alternative rap
Krizz-Kaliko/Wannabe,hardcore rap
Krizz-Kaliko/Wannabe,rap
Krizz-Kaliko/Wannabe,pop/rock
Ghostface-Killah/Be-Easy,boom bap
Ghostface-Killah/Be-Easy,abstract hip hop
Ghostface-Killah/Be-Easy,east coast hip hop
Ghostface-Killah/Be-Easy,hardcore hip hop
Billy-Woods/Bigfakelaugh,hip hop
Billy-Woods/Bigfakelaugh,instrumental hip hop
Albert-King/Cold-Feet,1980s
Albert-King/Cold-Feet,1970s
Albert-King/Cold-Feet,american
Albert-King/Cold-Feet,1960s
Joe-Tex/Papa-Was-Too,soul
Public-Enemy/Terminator-X-Speaks-With-His-Hands,hip hop
Public-Enemy/Terminator-X-Speaks-With-His-Hands,golden age
Public-Enemy/Terminator-X-Speaks-With-His-Hands,political rap
Public-Enemy/Terminator-X-Speaks-With-His-Hands,east coast rap
Public-Enemy/Terminator-X-Speaks-With-His-Hands,hip hop rap
Public-Enemy/Terminator-X-Speaks-With-His-Hands,rap
Public-Enemy/Terminator-X-Speaks-With-His-Hands,conscious hip hop
Public-Enemy/Terminator-X-Speaks-With-His-Hands,hardcore rap
Public-Enemy/Terminator-X-Speaks-With-His-Hands,rock
Trouble-Funk/Let%27s-Get-Small,funk
Trouble-Funk/Let%27s-Get-Small,go-go
Trouble-Funk/Let%27s-Get-Small,r&b
Trouble-Funk/Let%27s-Get-Small,rap
Wu-Tang-Clan/Rules,hip hop
Wu-Tang-Clan/Rules,boom bap
Wu-Tang-Clan/Rules,east coast hip hop
Wu-Tang-Clan/Rules,hardcore hip hop
Alvin-Cash-%26-the-Crawlers/Twine-Time,r&b
Alvin-Cash-%26-the-Crawlers/Twine-Time,2008 universal fire victim
J.-Cole/Mighty-Crazy,hip hop
Doug-E.-Fresh/La-Di-Da-Di,hip hop
The-Treacherous-Three/Feel-the-Heartbeat,hip hop
Alain-Goraguer/Mort-De-Draag,film score
Alain-Goraguer/Mort-De-Draag,bebop
Alain-Goraguer/Mort-De-Draag,film composer
Alain-Goraguer/Mort-De-Draag,jazz
The-Notorious-B.I.G./Who-Shot-Ya,death by murder
The-Notorious-B.I.G./Who-Shot-Ya,hip hop
The-Notorious-B.I.G./Who-Shot-Ya,boom bap
The-Notorious-B.I.G./Who-Shot-Ya,east coast hip hop
The-Notorious-B.I.G./Who-Shot-Ya,gangsta rap
David-Axelrod/The-Signs-Part-IV,funk
David-Axelrod/The-Signs-Part-IV,fusion
David-Axelrod/The-Signs-Part-IV,baroque pop
David-Axelrod/The-Signs-Part-IV,art pop
Wade/Collapsed-Jam,texas country
Wade/Collapsed-Jam,red dirt
Wade/Collapsed-Jam,country
Biz-Markie/Nobody-Beats-the-Biz,hip hop
Eric-B.-%26-Rakim/My-Melody,dance
Eric-B.-%26-Rakim/My-Melody,club
Eric-B.-%26-Rakim/My-Melody,hip hop
Eric-B.-%26-Rakim/My-Melody,rap
KRS-One/Krs-One-Attacks,hip hop
KRS-One/Krs-One-Attacks,political rap
KRS-One/Krs-One-Attacks,east coast rap
KRS-One/Krs-One-Attacks,rap
KRS-One/Krs-One-Attacks,club/dance
KRS-One/Krs-One-Attacks,hardcore rap
KRS-One/Krs-One-Attacks,electronic
Boyce-Avenue/Nothin%27-on-You-My-Love-Rocketeer,fast car
Boyce-Avenue/Nothin%27-on-You-My-Love-Rocketeer,alternative rock
Boyce-Avenue/Nothin%27-on-You-My-Love-Rocketeer,pop rock
Big-Pun/Who-Is-a-Thug%3F,hip hop
Big-Pun/Who-Is-a-Thug%3F,gangsta rap
El-P/Tougher-Colder-Killer,hip hop
El-P/Tougher-Colder-Killer,underground hip hop
El-P/Tougher-Colder-Killer,experimental
El-P/Tougher-Colder-Killer,conscious hip hop
El-P/Tougher-Colder-Killer,electronic
Public-Enemy/Bring-the-Noise,conscious hip hop
Public-Enemy/Bring-the-Noise,film soundtrack
Public-Enemy/Bring-the-Noise,east coast hip hop
Public-Enemy/Bring-the-Noise,hardcore hip hop
Koriass/L%C3%A9gendaire,hip hop
Koriass/L%C3%A9gendaire,rap québ
Spank-Rock/Loose,electro-hop
Spank-Rock/Loose,english
Spank-Rock/Loose,big dada
Spank-Rock/Loose,américain
Spank-Rock/Loose,hip hop rnb and dance hall
Spank-Rock/Loose,dirty rap
Spank-Rock/Loose,pop
Spank-Rock/Loose,american
The-Prodigy/Android,breakbeat hardcore
The-Prodigy/Android,big beat
The-Prodigy/Android,british
The-Prodigy/Android,breakbeat
LISA/New-Woman,english
LISA/New-Woman,anime
LISA/New-Woman,flamenco
LISA/New-Woman,j-pop
LISA/New-Woman,hip hop
LISA/New-Woman,j-rock
LISA/New-Woman,pop rock
LISA/New-Woman,flamenco pop
Limp-Bizkit/Full-Nelson,alternative rock
Limp-Bizkit/Full-Nelson,american
Limp-Bizkit/Full-Nelson,2008 universal fire victim
Limp-Bizkit/Full-Nelson,alternative metal
Plan-B/Drug-Dealer,dubstep
Plan-B/Drug-Dealer,hip hop
Plan-B/Drug-Dealer,big beat
Plan-B/Drug-Dealer,conscious hip hop
Plan-B/Drug-Dealer,hip-hop
Plan-B/Drug-Dealer,uk hip hop
Plan-B/Drug-Dealer,electronic
Outasight/Runnin-08,hip hop
Outasight/Runnin-08,dance-pop
Outasight/Runnin-08,pop-rap
Outasight/Runnin-08,rock
Bart-Simpson/Do-the-Bartman,hip hop
Bart-Simpson/Do-the-Bartman,jazz rap
Bart-Simpson/Do-the-Bartman,soundtrack
Bart-Simpson/Do-the-Bartman,rap
Blood-Orange/Runnin%27-Away,funk
Blood-Orange/Runnin%27-Away,folk
