song_id,genre
21-Savage/Red-Opps,gangsta rap
21-Savage/Red-Opps,mumble rap
21-Savage/Red-Opps,hip hop
21-Savage/Red-Opps,pop rap
Ellie-Goulding/Lights,dance-pop
Ellie-Goulding/Lights,electropop
Ellie-Goulding/Lights,contemporary r&b
Ellie-Goulding/Lights,indie
21-Savage/Ric-Flair-Drip,trap
21-Savage/Ric-Flair-Drip,hip hop
21-Savage/Ric-Flair-Drip,southern hip hop
21-Savage/Ric-Flair-Drip,pop rap
21-Savage/Ric-Flair-Drip,gangsta rap
21-Savage/Ric-Flair-Drip,mumble rap
Knxwledge/Replied,hip hop
Public-Enemy/Shut-%27Em-Down,conscious hip hop
Public-Enemy/Shut-%27Em-Down,film soundtrack
Public-Enemy/Shut-%27Em-Down,east coast hip hop
Public-Enemy/Shut-%27Em-Down,hardcore hip hop
Evil-Pimp/Mad-Stressed,horrorcore
Future/Low-Life,hip hop
Future/Low-Life,hip-hop
Future/Low-Life,southern hip hop
The-Weeknd/Best-Friends,alternative r&b
The-Weeknd/Best-Friends,2010s
The-Weeknd/Best-Friends,contemporary r&b
The-Weeknd/Best-Friends,2020s
Peggy-Gou/(It-Goes-Like)-Nanana,dance
Peggy-Gou/(It-Goes-Like)-Nanana,house
Peggy-Gou/(It-Goes-Like)-Nanana,edm
Peggy-Gou/(It-Goes-Like)-Nanana,electronic
Travis-Scott/Skyfall,english
Travis-Scott/Skyfall,trap
Travis-Scott/Skyfall,hip hop
Travis-Scott/Skyfall,experimental hip hop
Travis-Scott/Skyfall,pop rap
Travis-Scott/Skyfall,rap
Jack-Harlow/Lovin-on-Me,hip hop
Jack-Harlow/Lovin-on-Me,english
Jack-Harlow/Lovin-on-Me,pop rap
Jack-Harlow/Lovin-on-Me,rap
Charli-XCX/Used-to-Know-Me,dance-pop
Charli-XCX/Used-to-Know-Me,2010s
Charli-XCX/Used-to-Know-Me,bubblegum bass
Charli-XCX/Used-to-Know-Me,2020s
Mos-Def/Ms.-Fat-Booty,alternative hip hop
Mos-Def/Ms.-Fat-Booty,conscious hip hop
Mos-Def/Ms.-Fat-Booty,hip hop
21-Savage/Ghostface-Killers,english
21-Savage/Ghostface-Killers,trap
21-Savage/Ghostface-Killers,hip hop
21-Savage/Ghostface-Killers,southern hip hop
21-Savage/Ghostface-Killers,pop rap
21-Savage/Ghostface-Killers,experimental hip hop
21-Savage/Ghostface-Killers,gangsta rap
21-Savage/Ghostface-Killers,mumble rap
Dave/Sprinter,rap/hip hop
Puff-Daddy/Victory,hip hop
Puff-Daddy/Victory,east coast rap
Puff-Daddy/Victory,r&b
Puff-Daddy/Victory,pop rap
Puff-Daddy/Victory,pop-rap
Puff-Daddy/Victory,rap
Puff-Daddy/Victory,club/dance
Puff-Daddy/Victory,gangsta rap
Puff-Daddy/Victory,urban
Puff-Daddy/Victory,hardcore rap
Puff-Daddy/Victory,electronic
ROSAL%C3%8DA/SAOKO,hip hop
ROSAL%C3%8DA/SAOKO,english
ROSAL%C3%8DA/SAOKO,flamenco pop
ROSAL%C3%8DA/SAOKO,flamenco
Kid-Ink/Show-Me,2000s
Kid-Ink/Show-Me,hip hop
Kid-Ink/Show-Me,dance
Kid-Ink/Show-Me,contemporary r&b
Kid-Ink/Show-Me,hip-hop
Kid-Ink/Show-Me,pop rap
Kid-Ink/Show-Me,rap
Kid-Ink/Show-Me,2010s
DaniLeigh/All-I-Know,rock
Lil-Durk/All-My-Life,hip hop
Lil-Durk/All-My-Life,english
Lil-Durk/All-My-Life,chicago drill
Lil-Durk/All-My-Life,drill
Blank-Banshee/Teen-Pregnancy,chillwave
Blank-Banshee/Teen-Pregnancy,vaportrap
Blank-Banshee/Teen-Pregnancy,electronic
Blank-Banshee/Teen-Pregnancy,ambient
21-Savage/Glock-in-My-Lap,trap
21-Savage/Glock-in-My-Lap,hip hop
21-Savage/Glock-in-My-Lap,pop rap
21-Savage/Glock-in-My-Lap,gangsta rap
21-Savage/Glock-in-My-Lap,mumble rap
Skrillex/Rumble,dubstep
Ty-Dolla-$ign/I-Won,english
Ty-Dolla-$ign/I-Won,hip hop
Ty-Dolla-$ign/I-Won,cloud rap
Ty-Dolla-$ign/I-Won,r&b
Ty-Dolla-$ign/I-Won,alternative r&b
Ty-Dolla-$ign/I-Won,pop rap
Ty-Dolla-$ign/I-Won,rap
Ty-Dolla-$ign/I-Won,2020s
Jason-Derulo/Don%27t-Wanna-Go-Home,dance
Jason-Derulo/Don%27t-Wanna-Go-Home,dance-pop
Jason-Derulo/Don%27t-Wanna-Go-Home,2010s
Jason-Derulo/Don%27t-Wanna-Go-Home,contemporary r&b
High-Contrast/Remind-Me,electronic
High-Contrast/Remind-Me,drum and bass
High-Contrast/Remind-Me,liquid funk
SZA/Snooze,soul
Harry-Styles/As-It-Was,funk
Harry-Styles/As-It-Was,nuno
Harry-Styles/As-It-Was,2020s
Harry-Styles/As-It-Was,new wave
Knxwledge/Itsabtme,hip hop
Gunna/Banking-on-Me,hip hop
Gunna/Banking-on-Me,pop rap
Gunna/Banking-on-Me,trap
Gunna/Banking-on-Me,southern hip hop
Billie-Eilish/What-Was-I-Made-For%3F,2010s
Billie-Eilish/What-Was-I-Made-For%3F,alt-pop
Billie-Eilish/What-Was-I-Made-For%3F,alternative pop
Billie-Eilish/What-Was-I-Made-For%3F,2020s
David-Guetta/Your-Love,electro house
Miley-Cyrus/Flowers,dance-pop
Miley-Cyrus/Flowers,2010s
Miley-Cyrus/Flowers,contemporary r&b
Miley-Cyrus/Flowers,electropop
50-Cent/Window-Shopper,2008 universal fire victim
50-Cent/Window-Shopper,east coast hip hop
50-Cent/Window-Shopper,2000s
50-Cent/Window-Shopper,criminal
Sam-Smith/Unholy,english
Sam-Smith/Unholy,dance
Sam-Smith/Unholy,alternative r&b
Sam-Smith/Unholy,alliteration
Sam-Smith/Unholy,blue-eyed soul
Sam-Smith/Unholy,pop
Sam-Smith/Unholy,dance-pop
Sam-Smith/Unholy,electropop
Puff-Daddy/Can%27t-Nobody-Hold-Me-Down,hip hop
Puff-Daddy/Can%27t-Nobody-Hold-Me-Down,pop rap
Bad-Bunny/MONACO,trap latino
Daddy-Yankee/PASATIEMPO,latin
Daddy-Yankee/PASATIEMPO,trap latino
Daddy-Yankee/PASATIEMPO,hip hop
Daddy-Yankee/PASATIEMPO,reggaeton
Daddy-Yankee/PASATIEMPO,latin urban
Daddy-Yankee/PASATIEMPO,latin pop
Blu/The-Only-One,葉加瀬太郎
Blu/The-Only-One,hip hop
Blu/The-Only-One,j-pop
Blu/The-Only-One,hip-hop
Blu/The-Only-One,us
Blu/The-Only-One,rapper
Blu/The-Only-One,dance-pop
Morgan-Wallen/Last-Night,country popwho9
Morgan-Wallen/Last-Night,country
Ice-Cube/Check-Yo-Self-(The-Message-Remix),gangsta rap
Ice-Cube/Check-Yo-Self-(The-Message-Remix),hip hop
Ice-Cube/Check-Yo-Self-(The-Message-Remix),political hip hop
Ice-Cube/Check-Yo-Self-(The-Message-Remix),hardcore hip hop
Steve-Lacy/Bad-Habit,jazz
Steve-Lacy/Bad-Habit,avant-garde jazz
Steve-Lacy/Bad-Habit,free jazz
Steve-Lacy/Bad-Habit,free improvisation
The-Move/Fire-Brigade,classic pop and rock
The-Move/Fire-Brigade,english
The-Move/Fire-Brigade,british
The-Move/Fire-Brigade,birmingham
Drake/Massive,hip hop
Drake/Massive,alternative r&b
Drake/Massive,contemporary r&b
Drake/Massive,hardcore hip hop
J.-Cole/Lights-Please,hip hop
2Pac/2-of-Amerikaz-Most-Wanted,death by murder
2Pac/2-of-Amerikaz-Most-Wanted,g-funk
2Pac/2-of-Amerikaz-Most-Wanted,hip hop
2Pac/2-of-Amerikaz-Most-Wanted,pro trump
2Pac/2-of-Amerikaz-Most-Wanted,90s
2Pac/2-of-Amerikaz-Most-Wanted,gangsta rap
2Pac/2-of-Amerikaz-Most-Wanted,conscious hip hop
Taylor-Swift/Anti-Hero,2010s
Taylor-Swift/Anti-Hero,alternative pop
Taylor-Swift/Anti-Hero,2000s
Taylor-Swift/Anti-Hero,2020s
Les-Dudek/Central-Park,jazz rock
Les-Dudek/Central-Park,blues rock
Les-Dudek/Central-Park,southern rock
Alok/Deep-Down,dance
Alok/Deep-Down,hip hop
Alok/Deep-Down,alternative r&b
Alok/Deep-Down,2010s
Alok/Deep-Down,neo soul
Alok/Deep-Down,2020s
Alok/Deep-Down,deep house
J.-Cole/Everybody-Dies,hip hop
Sugarhill-Gang/Rapper%27s-Delight,funk
Sugarhill-Gang/Rapper%27s-Delight,electro
Sugarhill-Gang/Rapper%27s-Delight,disco rap
Sugarhill-Gang/Rapper%27s-Delight,east coast hip hop
Wiz-Khalifa/Spotlight,hip hop
Wiz-Khalifa/Spotlight,pop rap
Kelis/Milkshake,electropop
Kelis/Milkshake,neo-soul
Kelis/Milkshake,contemporary r&b
Kelis/Milkshake,electro house
Stevie-Wonder/Pastime-Paradise,funk
Stevie-Wonder/Pastime-Paradise,r&b
Stevie-Wonder/Pastime-Paradise,soul
Stevie-Wonder/Pastime-Paradise,disco
Stevie-Wonder/Pastime-Paradise,motown
Stevie-Wonder/Pastime-Paradise,electronic
Kim-Petras/Alone,dance
Kim-Petras/Alone,hip hop
Kim-Petras/Alone,east coast hip hop
Kim-Petras/Alone,2010s
Kim-Petras/Alone,pop
Kim-Petras/Alone,dance-pop
Kim-Petras/Alone,electropop
Kim-Petras/Alone,electronic
Ice-Spice/Gangsta-Boo,english
Ice-Spice/Gangsta-Boo,jersey club
Ice-Spice/Gangsta-Boo,hip hop
Ice-Spice/Gangsta-Boo,drill
Ice-Spice/Gangsta-Boo,east coast hip hop
Ice-Spice/Gangsta-Boo,pop rap
Crystal-Castles/Magic-Spells,electroclash
Crystal-Castles/Magic-Spells,elektro
Crystal-Castles/Magic-Spells,witch house
Crystal-Castles/Magic-Spells,synth punk
Crystal-Castles/Magic-Spells,chiptune
Crystal-Castles/Magic-Spells,bitpop
Crystal-Castles/Magic-Spells,electro
Crystal-Castles/Magic-Spells,electropunk
Crystal-Castles/Magic-Spells,glitch
Crystal-Castles/Magic-Spells,electropop
Crystal-Castles/Magic-Spells,synth-pop
Crystal-Castles/Magic-Spells,electronic
Eric-B.-%26-Rakim/I-Ain%27t-No-Joke,hip hop
Eric-B.-%26-Rakim/I-Ain%27t-No-Joke,2008 universal fire victim
ATB/9-PM-(Till-I-Come),euro house
ATB/9-PM-(Till-I-Come),trance
ATB/9-PM-(Till-I-Come),house
ATB/9-PM-(Till-I-Come),electro
ATB/9-PM-(Till-I-Come),club
ATB/9-PM-(Till-I-Come),electronic
JPEGMAFIA/Lean-Beef-Patty,experimental hip hop
JPEGMAFIA/Lean-Beef-Patty,hardcore hip hop
Jay-Z/Ain%27t-No-Nigga,hip hop
Jay-Z/Ain%27t-No-Nigga,boom bap
Jay-Z/Ain%27t-No-Nigga,east coast hip hop
Jay-Z/Ain%27t-No-Nigga,grammy winner
Jay-Z/Ain%27t-No-Nigga,chipmunk soul
Dreamville/Down-Bad,hip hop
Dreamville/Down-Bad,rap/hip hop
EPMD/It%27s-My-Thing,hip hop
Snoop-Dogg/Dogg-Collar,spoken word
Snoop-Dogg/Dogg-Collar,g-funk
Snoop-Dogg/Dogg-Collar,hip hop
Snoop-Dogg/Dogg-Collar,pro trump
Snoop-Dogg/Dogg-Collar,west coast hip hop
Snoop-Dogg/Dogg-Collar,gangsta rap
EST-Gee/The-ONE-%26-ONLY,hip hop
EST-Gee/The-ONE-%26-ONLY,trap
Teena-Marie/Ooo-La-La-La,funk
Teena-Marie/Ooo-La-La-La,dance-pop
Teena-Marie/Ooo-La-La-La,contemporary r&b
Teena-Marie/Ooo-La-La-La,american
Hentai-Dude/Tokyo-Chopp,hentai
Leroy/It%27s-Up-to-YOU-Now!!,pops orchestra
Leroy/It%27s-Up-to-YOU-Now!!,composer
Leroy/It%27s-Up-to-YOU-Now!!,christmas music
Leroy/It%27s-Up-to-YOU-Now!!,romanticism
Gregory-Isaacs/If-I-Don%27t-Have-You,classic pop and rock
Gregory-Isaacs/If-I-Don%27t-Have-You,lovers rock
Gregory-Isaacs/If-I-Don%27t-Have-You,jamaican
Gregory-Isaacs/If-I-Don%27t-Have-You,dub
Big-Sean/Beware,hip hop
DJ-Earworm/United-State-of-Pop-2020-(Something-to-Believe-In),mashup
DJ-Earworm/United-State-of-Pop-2020-(Something-to-Believe-In),synth-pop
N.W.A/Gangsta-Gangsta,gangsta rap
N.W.A/Gangsta-Gangsta,hip hop
N.W.A/Gangsta-Gangsta,west coast hip hop
Deniece-Williams/Free,dance-pop
Deniece-Williams/Free,classic pop and rock
Deniece-Williams/Free,contemporary r&b
Deniece-Williams/Free,disco
Aitana/AQYNE,latin
Aitana/AQYNE,pop
Aitana/AQYNE,electropop
Aitana/AQYNE,2020s
Aitana/AQYNE,latin pop
Smino/Cabbage-(Freestyle),alternative r&b
Smino/Cabbage-(Freestyle),trap soul
Beastie-Boys/Car-Thief,alternative hip hop
Beastie-Boys/Car-Thief,experimental hip hop
Beastie-Boys/Car-Thief,alternative rock
Beastie-Boys/Car-Thief,east coast hip hop
"Young-Gunz/Can%27t-Stop,-Won%27t-Stop",hip-hop
"Young-Gunz/Can%27t-Stop,-Won%27t-Stop",rap
Post-Malone/Rockstar,hip hop
Post-Malone/Rockstar,contemporary r&b
Post-Malone/Rockstar,country
Post-Malone/Rockstar,2010s
Post-Malone/Rockstar,pop rap
Post-Malone/Rockstar,gangsta rap
Post-Malone/Rockstar,mumble rap
Post-Malone/Rockstar,2020s
"LL-Cool-J/4,-3,-2,-1",hardcore hip hop
"LL-Cool-J/4,-3,-2,-1",hip hop
"LL-Cool-J/4,-3,-2,-1",boom bap
"LL-Cool-J/4,-3,-2,-1",east coast hip hop
"LL-Cool-J/4,-3,-2,-1",rap
"LL-Cool-J/4,-3,-2,-1",conscious hip hop
"LL-Cool-J/4,-3,-2,-1",film soundtrack
Will-Smith/Will-2K,comedy rap
Will-Smith/Will-2K,boom bap
Will-Smith/Will-2K,contemporary r&b
Will-Smith/Will-2K,east coast hip hop
SING%E5%A5%B3%E5%9B%A2/%E4%B8%8D%E4%BA%8C%E6%83%85%E4%B9%A6,c-pop
SING%E5%A5%B3%E5%9B%A2/%E4%B8%8D%E4%BA%8C%E6%83%85%E4%B9%A6,mandopop
SING%E5%A5%B3%E5%9B%A2/%E4%B8%8D%E4%BA%8C%E6%83%85%E4%B9%A6,dance
SING%E5%A5%B3%E5%9B%A2/%E4%B8%8D%E4%BA%8C%E6%83%85%E4%B9%A6,electro house
Harry-Belafonte/Day-O-(Banana-Boat-Song),calypso
Harry-Belafonte/Day-O-(Banana-Boat-Song),contemporary folk
Harry-Belafonte/Day-O-(Banana-Boat-Song),folk pop
Harry-Belafonte/Day-O-(Banana-Boat-Song),folk
Fivio-Foreign/World-Watching,english
Fivio-Foreign/World-Watching,hip hop
Fivio-Foreign/World-Watching,drill
Fivio-Foreign/World-Watching,east coast hip hop
Fivio-Foreign/World-Watching,pop rap
Twenty-One-Pilots/Heavydirtysoul,alternative hip hop
Twenty-One-Pilots/Heavydirtysoul,alternative rap
Twenty-One-Pilots/Heavydirtysoul,alternative pop
Twenty-One-Pilots/Heavydirtysoul,alternative electronic
6ix9ine/GUMMO,2010s
6ix9ine/GUMMO,drill
6ix9ine/GUMMO,east coast hip hop
6ix9ine/GUMMO,hardcore hip hop
Digable-Planets/9th-Wonder-(Blackitolism),alternative hip hop
Digable-Planets/9th-Wonder-(Blackitolism),conscious hip hop
Digable-Planets/9th-Wonder-(Blackitolism),acid jazz
Digable-Planets/9th-Wonder-(Blackitolism),boom bap
Lil-Jon/Get-Low,hip hop
Lil-Jon/Get-Low,snap
Lil-Jon/Get-Low,crunk
Lil-Jon/Get-Low,pop rap
Lil-Jon/Get-Low,dirty south
Soudiere/No-Heart,hip hop
Soudiere/No-Heart,phonk
Soudiere/No-Heart,trap
Soudiere/No-Heart,chill phonk
Latto/Chicken-Grease,pop rap
Latto/Chicken-Grease,trap
The-Wailers/Burnin%27-and-Lootin%27,roots reggae
The-Wailers/Burnin%27-and-Lootin%27,reggae
Major-Lazer/Lean-On,dancehall
Major-Lazer/Lean-On,synth-pop
Major-Lazer/Lean-On,dance
Major-Lazer/Lean-On,indie pop
Major-Lazer/Lean-On,contemporary r&b
Major-Lazer/Lean-On,alternative r&b
Major-Lazer/Lean-On,2010s
Major-Lazer/Lean-On,dance-pop
Major-Lazer/Lean-On,electropop
Major-Lazer/Lean-On,edm
Major-Lazer/Lean-On,art pop
cupcakKe/The-Gag-Is,hip hop
cupcakKe/The-Gag-Is,dirty rap
cupcakKe/The-Gag-Is,comedy hip hop
cupcakKe/The-Gag-Is,explicit
Bread-%26-Butter/Summer-Blue,classic pop and rock
Bread-%26-Butter/Summer-Blue,pop rock
Bread-%26-Butter/Summer-Blue,rock
Bread-%26-Butter/Summer-Blue,soft rock
Dr.-Dre/Deeez-Nuuuts,g-funk
Dr.-Dre/Deeez-Nuuuts,hardcore hip hop
Dr.-Dre/Deeez-Nuuuts,hip hop
Dr.-Dre/Deeez-Nuuuts,pro trump
Dr.-Dre/Deeez-Nuuuts,r&b
Dr.-Dre/Deeez-Nuuuts,pop rap
Dr.-Dre/Deeez-Nuuuts,alliteration
Dr.-Dre/Deeez-Nuuuts,west coast hip hop
Dr.-Dre/Deeez-Nuuuts,soul
Dr.-Dre/Deeez-Nuuuts,gangsta rap
Fu-Schnickens/What%27s-Up-Doc%3F-(Can-We-Rock%3F),hip hop
Fu-Schnickens/What%27s-Up-Doc%3F-(Can-We-Rock%3F),boom bap
Fu-Schnickens/What%27s-Up-Doc%3F-(Can-We-Rock%3F),east coast hip hop
The-Bucketheads/The-Bomb!-(These-Sounds-Fall-Into-My-Mind),hip hop
Minnie-Riperton/Inside-My-Love,artificial high register
Minnie-Riperton/Inside-My-Love,soul
Minnie-Riperton/Inside-My-Love,r&b
Minnie-Riperton/Inside-My-Love,soprano
Chic/Good-Times,funk
Chic/Good-Times,dance-pop
Chic/Good-Times,contemporary r&b
Chic/Good-Times,disco
Charles-Aznavour/Hier-Encore,1950s
Charles-Aznavour/Hier-Encore,1970s
Charles-Aznavour/Hier-Encore,armenian
Charles-Aznavour/Hier-Encore,1960s
Logic/Stain-in-the-Game,hip hop
Logic/Stain-in-the-Game,pop rap
Logic/Stain-in-the-Game,east coast hip hop
Towa-Tei/BMT,acid jazz
Towa-Tei/BMT,drum and bass
Towa-Tei/BMT,dance
Towa-Tei/BMT,progressive house
Towa-Tei/BMT,hip-hop
Towa-Tei/BMT,house
Towa-Tei/BMT,trip hop
Towa-Tei/BMT,electronic
Towa-Tei/BMT,downtempo
Baby-Tate/Pedi,rap
Baby-Tate/Pedi,queer
Crystal-Waters/Gypsy-Woman-(She%27s-Homeless),hip hop rnb and dance hall
Crystal-Waters/Gypsy-Woman-(She%27s-Homeless),disco house
Crystal-Waters/Gypsy-Woman-(She%27s-Homeless),club dance
Crystal-Waters/Gypsy-Woman-(She%27s-Homeless),american
Alice-Deejay/Better-Off-Alone,euro house
Alice-Deejay/Better-Off-Alone,edm
Alice-Deejay/Better-Off-Alone,1990s
Alice-Deejay/Better-Off-Alone,electro
Skrillex/Selecta,trap
Skrillex/Selecta,dubstep
Skrillex/Selecta,brostep
Skrillex/Selecta,complextro
Skrillex/Selecta,drumstep
Potter-Payper/A6586AM,hip hop
Potter-Payper/A6586AM,trap
Lil-Wayne/Alphabet,hip hop
Mike-Jones/Back-Then,hip hop
Mike-Jones/Back-Then,dirty south
Mike-Jones/Back-Then,southern hip hop
"Heavy-D-%26-the-Boyz/Gyrlz,-They-Love-Me",hip hop
"Heavy-D-%26-the-Boyz/Gyrlz,-They-Love-Me",2008 universal fire victim
Nelly/Na-Nana-Na,hip hop
Nelly/Na-Nana-Na,pro trump
Nelly/Na-Nana-Na,pop rap
Nelly/Na-Nana-Na,contemporary r&b
Girl-Talk/Set-It-Off,instrumental
Girl-Talk/Set-It-Off,breaks
Girl-Talk/Set-It-Off,hip hop
Girl-Talk/Set-It-Off,electronica
Girl-Talk/Set-It-Off,freestyle
Girl-Talk/Set-It-Off,pop
Girl-Talk/Set-It-Off,gangsta rap
Girl-Talk/Set-It-Off,electronic
Christina-Aguilera/Can%27t-Hold-Us-Down,hardcore hip hop
Christina-Aguilera/Can%27t-Hold-Us-Down,adult contemporary
Christina-Aguilera/Can%27t-Hold-Us-Down,contemporary r&b
Christina-Aguilera/Can%27t-Hold-Us-Down,east coast hip hop
Christina-Aguilera/Can%27t-Hold-Us-Down,dirty rap
Christina-Aguilera/Can%27t-Hold-Us-Down,gangsta rap
Christina-Aguilera/Can%27t-Hold-Us-Down,dance-pop
Christina-Aguilera/Can%27t-Hold-Us-Down,electropop
